ID;Id Delegacia (RDO);Número BO (RDO);Ano BO (RDO);Data do Acidente;Dia do Acidente;Mês do Acidente;Ano do Acidente;Ano/Mês do Acidente;Dia da semana;Hora do Acidente;Turno;Município;Região Administrativa;Logradouro;Numeral / KM;Jurisdição;Administração;Conservação;Tipo do Local do Acidente;Lat (GEO);Long (GEO);Iluminação da via (SIOPM);Superfície da Via (SIOPM);Tipo de pista (SIOPM);Outro Veículo Envolvido;Tipo de via;Condições Climáticas (SIOPM);Sentido da Via (SIOPM);Limite da velocidade da via (SIOPM);Quantidade de vítimas;Tempo entre o Acidente e as Mortes
3080405;100919;7526;2022;2022/08/14;14;AGOSTO;2022;2022.08;DOMINGO;04:40:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;ESTRADA ANTONIA MUGNATTO MARINCEK;1350,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1293192;-47,7512746;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080306;100919;7464;2022;2022/08/12;12;AGOSTO;2022;2022.08;SEXTA;12:44:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SPA 318/330;1,3;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,121894340040974;-47,78690907724559;LUZ SOLAR;SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;SUL;Entre 80 e 89km/h;1;Até 30 dias
3080296;100919;7360;2022;2022/08/09;9;AGOSTO;2022;2022.08;TERÇA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;SP 330;316,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,127867273131653;-47,76946293361764;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080244;100919;7286;2022;2022/08/07;7;AGOSTO;2022;2022.08;DOMINGO;08:00:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;312,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,162165762854325;-47,756242075903515;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;ONIBUS;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080235;100919;7309;2022;2022/08/07;7;AGOSTO;2022;2022.08;DOMINGO;20:20:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA ALFREDO RAVANELI;4000,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,174887239479933;-47,72721081546796;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080763;100919;7312;2022;2022/08/07;7;AGOSTO;2022;2022.08;DOMINGO;21:45:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA COMANDANTE MARCONDES SALGADO;1191,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,175136876;-47,803613163;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Mais de 30 dias
3081886;100919;10422;2022;2022/08/07;7;AGOSTO;2022;2022.08;DOMINGO;18:17:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DOM PEDRO I;925,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1549090324767;-47,820762064195634;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Mais de 30 dias
3080492;100919;7245;2022;2022/08/06;6;AGOSTO;2022;2022.08;SÁBADO;04:21:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;RUA ANTONIA MUGNATO MARINCEK;1221,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,137462704205337;-47,7616658840917;NOITE (VIA ILUMINADA);SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;LESTE;Entre 60 e 69km/h;1;Até 30 dias
3080230;100919;7253;2022;2022/08/06;6;AGOSTO;2022;2022.08;SÁBADO;08:57:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;AV. ANTONIO E HELENA ZERRENER;1649,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,16684897666192;-47,829600317958246;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080221;100919;7199;2022;2022/08/04;4;AGOSTO;2022;2022.08;QUINTA;21:45:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA HERACLITO FONTOURA S PINTO;751,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,229070370436737;-47,785941873138356;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080310;100919;7458;2022;2022/08/04;4;AGOSTO;2022;2022.08;QUINTA;08:15:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;319,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,108731810153593;-47,783223011921955;LUZ SOLAR;SECA;SIMPLES;NAO DISPONIVEL;Rodovias;BOM;SUL;Entre 40 e 49km/h;1;Até 30 dias
3080241;100919;7333;2022;2022/08/02;2;AGOSTO;2022;2022.08;TERÇA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080177;100919;7036;2022;2022/07/31;31;JULHO;2022;2022.07;DOMINGO;00:10:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;RUA FRANCISCO DE ALMEIDA;1100,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,185844004512163;-47,74959570382431;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080203;100919;7070;2022;2022/07/31;31;JULHO;2022;2022.07;DOMINGO;14:30:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080331;100919;7543;2022;2022/07/31;31;JULHO;2022;2022.07;DOMINGO;18:45:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA ESPIRITO SANTO;1060,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,15740837028038;-47,82161516398948;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080193;100919;7026;2022;2022/07/30;30;JULHO;2022;2022.07;SÁBADO;06:45:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080186;100919;6983;2022;2022/07/29;29;JULHO;2022;2022.07;SEXTA;20:15:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SPA 318/330;1,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,119390310956533;-47,7860644769705;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080188;100919;6989;2022;2022/07/29;29;JULHO;2022;2022.07;SEXTA;21:05:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080174;100919;6951;2022;2022/07/28;28;JULHO;2022;2022.07;QUINTA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080169;100919;6920;2022;2022/07/27;27;JULHO;2022;2022.07;QUARTA;22:23:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA LUZITANA;976,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,2037808969999;-47,827341024;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080116;100919;6722;2022;2022/07/21;21;JULHO;2022;2022.07;QUINTA;05:30:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;332,4;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,118700815153545;-47,83049482440891;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080213;100919;7107;2022;2022/07/21;21;JULHO;2022;2022.07;QUINTA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080062;100919;6555;2022;2022/07/16;16;JULHO;2022;2022.07;SÁBADO;05:00:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;319,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,102410007712212;-47,787740053492904;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3079791;100919;5900;2022;2022/06/27;27;JUNHO;2022;2022.06;SEGUNDA;11:00:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080573;100919;5910;2022;2022/06/27;27;JUNHO;2022;2022.06;SEGUNDA;17:05:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA GENERAL EUCLIDES DE FIGUEIREDO;371,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,118497894;-47,80270891;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Mais de 30 dias
3079771;100919;5843;2022;2022/06/25;25;JUNHO;2022;2022.06;SÁBADO;16:50:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA MARTINICO PRADO;1140,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1649572549999;-47,8230301089999;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3079777;100919;5846;2022;2022/06/25;25;JUNHO;2022;2022.06;SÁBADO;18:25:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA PORTUGAL;95,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,187282936;-47,801053528;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3079937;100919;6286;2022;2022/06/19;19;JUNHO;2022;2022.06;DOMINGO;16:30:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3079374;100919;5350;2022;2022/06/11;11;JUNHO;2022;2022.06;SÁBADO;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA TOMAS ALBERTO WHATELI;2005,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,139328635357792;-47,78797554615371;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;ONIBUS;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3079537;100919;5352;2022;2022/06/11;11;JUNHO;2022;2022.06;SÁBADO;02:27:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;309,85;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,243284378008465;-47,819917913412525;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3079421;100919;5108;2022;2022/06/04;4;JUNHO;2022;2022.06;SÁBADO;05:03:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;RUA BERNARDINO DE CAMPOS;NAO DISPONIVEL;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078764;100919;5139;2022;2022/06/04;4;JUNHO;2022;2022.06;SÁBADO;07:20:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;328,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,13932664458692;-47,865761435409915;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078670;100919;4916;2022;2022/05/29;29;MAIO;2022;2022.05;DOMINGO;03:30:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA LUIS GALVAO CESAR;NAO DISPONIVEL;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3079306;100919;4973;2022;2022/05/28;28;MAIO;2022;2022.05;SÁBADO;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;AV. RENÊ OLIVA STRANG;640,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,151396747110265;-47,84392929015213;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3079227;100919;4618;2022;2022/05/20;20;MAIO;2022;2022.05;SEXTA;17:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA TREZE DE MAIO;1555,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,184569282763317;-47,7860021460684;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080109;100919;4513;2022;2022/05/16;16;MAIO;2022;2022.05;SEGUNDA;15:10:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA LUIS CARVALHO PEREIRA;350,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,110342037;-47,800748115;LUZ SOLAR;SECA;SIMPLES;NÃO HÁ;Vias Municipais;BOM;INTERNO;Entre 40 e 49km/h;1;Mais de 30 dias
3078611;100919;4521;2022;2022/05/16;16;MAIO;2022;2022.05;SEGUNDA;18:15:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;333,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,11346294531085;-47,82153039069344;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078570;100919;4424;2022;2022/05/14;14;MAIO;2022;2022.05;SÁBADO;03:23:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;310,2;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,18365895184403;-47,7571947105522;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078563;100919;4373;2022;2022/05/12;12;MAIO;2022;2022.05;QUINTA;01:10:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;RUA PARANAPANEMA;157,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1627223;-47,8307818;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078621;100919;4398;2022;2022/05/12;12;MAIO;2022;2022.05;QUINTA;20:37:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA CASPER LIBERO;865,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,202782419553113;-47,84572752896714;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078561;100919;4364;2022;2022/05/11;11;MAIO;2022;2022.05;QUARTA;17:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 255;6,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,248038281032358;-47,78749523248874;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078502;100919;3928;2022;2022/04/29;29;ABRIL;2022;2022.04;SEXTA;00:30:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;314,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,141351592988403;-47,761093242719504;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078492;100919;3909;2022;2022/04/28;28;ABRIL;2022;2022.04;QUINTA;14:46:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA APIAI;456,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,130401374491694;-47,77072078451168;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078477;100919;3760;2022;2022/04/24;24;ABRIL;2022;2022.04;DOMINGO;07:10:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MARECHAL COSTA E SILVA;NAO DISPONIVEL;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078471;100919;3750;2022;2022/04/23;23;ABRIL;2022;2022.04;SÁBADO;17:38:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;321,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,0929421;-47,7945373;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078464;100919;3708;2022;2022/04/22;22;ABRIL;2022;2022.04;SEXTA;13:26:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA LUIS GALVAO CESAR;55,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,14423502241865;-47,83225224033658;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078460;100919;3679;2022;2022/04/21;21;ABRIL;2022;2022.04;QUINTA;15:32:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078797;100919;3523;2022;2022/04/17;17;ABRIL;2022;2022.04;DOMINGO;00:30:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;RUA SILVEIRA MARTINS;545,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,160743297696946;-47,80911462327517;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078986;100919;3406;2022;2022/04/13;13;ABRIL;2022;2022.04;QUARTA;08:34:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MEIRA JUNIOR;1363,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1707279428127;-47,7923560218203;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078976;100919;3399;2022;2022/04/12;12;ABRIL;2022;2022.04;TERÇA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA TREZE DE MAIO;225,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;NAO DISPONIVEL;-47,21398423995652;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078855;100919;3165;2022;2022/04/05;5;ABRIL;2022;2022.04;TERÇA;20:25:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;315,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,139654656376184;-47,76188120464157;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078922;100919;3066;2022;2022/04/03;3;ABRIL;2022;2022.04;DOMINGO;06:01:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NOITE (VIA ILUMINADA);SECA;SIMPLES;AUTOMOVEL;NAO DISPONIVEL;BOM;NORTE;Entre 60 e 69km/h;1;Até 30 dias
3078837;100919;3084;2022;2022/04/03;3;ABRIL;2022;2022.04;DOMINGO;18:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA LUCIO DE MENDONCA;2150,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,197614259555348;-47,84296926513077;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078845;100919;3086;2022;2022/04/03;3;ABRIL;2022;2022.04;DOMINGO;13:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA JAVARI;3750,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,132398742784527;-47,8143521828068;LUZ SOLAR;SECA;SIMPLES;MOTOCICLETA;Vias Municipais;BOM;NORTE;Entre 40 e 49km/h;1;Até 30 dias
